226,7,1930,5,15,83.64,24.6,6.56,67.24,50.84,1431.72,591.22,2031.96,1.39,82.74,9.27
227,7,1930,5,16,93.48,22.14,6.56,77.08,41.82,1448.12,557.6,2121.34,1.23,70.03,10.58
228,7,1930,5,17,90.2,19.68,6.56,63.14,37.72,1545.7,392.78,1965.54,0.98,59.45,8.61
229,7,1930,5,18,78.72,20.5,5.74,88.56,36.08,1442.38,341.12,1929.46,0.98,55.02,12.14
230,7,1930,5,19,132.02,24.6,6.56,77.08,38.54,1404.66,332.92,1927,0.98,57.81,10.58
231,7,1930,5,20,127.1,23.78,8.2,67.24,47.56,1544.06,375.56,1945.04,1.15,68.31,9.27
232,7,1930,5,21,98.4,19.68,5.74,63.14,38.54,1445.66,519.88,2027.04,2.87,166.62,8.61
233,7,1930,5,22,81.18,18.04,5.74,54.94,35.26,1348.08,305.04,1940.94,0.9,50.02,7.54
234,7,1930,5,23,68.88,16.4,5.74,49.2,33.62,1441.56,277.16,1806.46,0.82,47.23,6.81
235,7,1930,5,24,61.5,15.58,6.56,67.24,32.8,1380.88,254.2,1808.92,0.74,41.66,9.27
236,7,1930,5,25,61.5,15.58,6.56,275.52,37.72,1335.78,258.3,1785.14,0.74,44.44,37.8
237,7,1930,5,26,58.22,13.94,5.74,72.16,32.8,1248.04,250.92,1724.46,0.74,41.66,9.92
238,7,1930,5,27,51.66,12.3,4.92,47.56,31.16,1050.42,221.4,1594.9,0.66,36.08,6.48
239,7,1930,5,28,50.84,12.3,4.92,44.28,30.34,1001.22,216.48,1433.36,0.57,35.01,6.07
240,7,1930,5,29,49.2,12.3,4.92,41,29.52,906.1,219.76,1384.98,0.57,35.01,5.66
241,7,1930,5,30,44.28,11.48,4.92,38.54,29.52,1120.94,212.38,1441.56,0.57,32.23,5.33
242,7,1930,5,31,41,10.66,4.92,39.36,27.88,964.32,202.54,1362.84,0.57,31.08,5.41
243,8,1930,6,1,38.54,9.84,4.1,36.08,27.06,942.18,186.14,1317.74,0.49,30.01,5
244,8,1930,6,2,34.44,9.02,4.1,27.06,26.24,829.84,180.4,1251.32,0.49,27.8,3.77
